"Id","Plate","Row","Column","Clog","Scan.rate","Status.sort","Status.sel","TOF","EXT","Green","Yellow","Red","PH.Ext","PW.Ext","PC.Ext","PH.Green","PW.Green","PCGreen","PH.Yellow","PW.Yellow","PCYellow","PH.Red","PW.Red","PCRed","Time.Stamp","X","filtering","fluo1","fluo2","log.fluo1","log.fluo2","pca.ind.1","pca.ind.2","clust"
"1451",-1,0,0,"N",2500,0,40,698,744,7,8,10,62404,697,"n/a",776,692,0,1285,696,"n/a",2503,697,"n/a",1942343,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1452",-1,0,0,"N",2500,0,40,826,636,6,6,7,46036,824,"n/a",532,812,0,1071,824,"n/a",1832,817,"n/a",1942375,NA,"in",6,7,1.791759,1.94591,-0.910346,0.2956907,1
"1453",-1,0,0,"N",2500,0,40,829,647,6,7,9,48988,827,"n/a",892,815,0,1752,827,"n/a",3213,786,"n/a",1942593,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1454",-1,0,0,"N",2500,0,2,568,721,161,249,39,62164,567,"n/a",22216,567,0,33973,567,"n/a",1946,553,"n/a",1943140,NA,"in",161,39,5.081404,3.663562,2.781212,-0.0844231,2
"1455",-1,0,0,"N",2500,0,40,559,564,6,8,12,61108,558,"n/a",892,556,0,2021,558,"n/a",4432,553,"n/a",1943171,NA,"in",6,12,1.791759,2.484907,-0.7111248,-0.2051368,1
"1456",-1,0,0,"N",2500,0,40,841,650,5,10,12,59340,839,"n/a",576,838,0,2053,839,"n/a",4101,821,"n/a",1943218,NA,"in",5,12,1.609438,2.484907,-0.8805352,-0.2725256,1
"1457",-1,0,0,"N",2500,0,40,851,622,5,6,8,46336,849,"n/a",532,844,0,1079,848,"n/a",1717,845,"n/a",1943375,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1458",-1,0,0,"N",2500,0,40,805,747,7,8,11,53720,803,"n/a",720,803,0,1889,803,"n/a",3241,790,"n/a",1943437,NA,"in",7,11,1.94591,2.397895,-0.600051,-0.06731072,1
"1459",-1,0,0,"N",2500,0,40,712,691,7,8,11,52656,711,"n/a",764,709,0,1761,711,"n/a",2918,711,"n/a",1943468,NA,"in",7,11,1.94591,2.397895,-0.600051,-0.06731072,1
"1460",-1,0,0,"N",2500,0,2,630,711,129,197,29,62060,629,"n/a",16912,629,0,25870,629,"n/a",1229,611,"n/a",1943468,NA,"in",129,29,4.859812,3.367296,2.465808,0.1089589,2
"1461",-1,0,0,"N",2500,0,40,663,674,6,7,9,50656,662,"n/a",640,657,0,1149,662,"n/a",2208,651,"n/a",1943656,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1462",-1,0,0,"N",2500,0,40,502,509,7,8,10,59500,501,"n/a",1196,494,0,1448,501,"n/a",2136,492,"n/a",1943734,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1463",-1,0,0,"N",2500,0,40,722,587,6,6,8,55580,721,"n/a",560,716,0,1112,721,"n/a",1604,719,"n/a",1943796,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1464",-1,0,0,"N",2500,0,1,156,95,0,0,0,29036,154,"n/a",76,139,0,115,154,"n/a",112,115,"n/a",1943843,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1465",-1,0,0,"N",2500,0,2,484,514,140,217,33,55444,483,"n/a",20764,483,0,32047,483,"n/a",1925,472,"n/a",1943890,NA,"in",140,33,4.941642,3.496508,2.589602,0.01914294,2
"1466",-1,0,0,"N",2500,0,2,881,660,131,203,31,50636,879,"n/a",15280,879,0,23860,879,"n/a",2722,733,"n/a",1943984,NA,"in",131,31,4.875197,3.433987,2.504754,0.0526768,2
"1467",-1,0,0,"N",2500,0,40,637,807,8,9,12,59668,636,"n/a",796,629,0,1202,636,"n/a",2023,632,"n/a",1944140,NA,"in",8,12,2.079442,2.484907,-0.4438149,-0.09880517,1
"1468",-1,0,0,"N",2500,0,40,603,548,4,6,8,62976,602,"n/a",856,559,0,1248,598,"n/a",2097,583,"n/a",1944140,NA,"in",4,8,1.386294,2.079442,-1.237743,0.0217493,1
"1469",-1,0,0,"N",2500,0,2,584,536,93,146,25,52580,583,"n/a",12552,583,0,19191,583,"n/a",3226,572,"n/a",1944437,NA,"in",93,25,4.532599,3.218876,2.106909,0.1259258,2
"1470",-1,0,0,"N",2500,0,2,496,571,138,212,31,61200,495,"n/a",20560,495,0,31398,495,"n/a",1535,468,"n/a",1944437,NA,"in",138,31,4.927254,3.433987,2.553124,0.07191762,2
"1471",-1,0,0,"N",2500,0,40,842,737,6,6,8,48732,840,"n/a",528,840,0,1146,840,"n/a",2219,835,"n/a",1944546,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1472",-1,0,0,"N",2500,0,40,684,616,5,6,8,54352,683,"n/a",616,683,0,1102,683,"n/a",1831,668,"n/a",1944593,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1473",-1,0,0,"N",2500,0,1,152,78,0,0,0,24924,150,"n/a",88,139,0,123,150,"n/a",163,130,"n/a",1944625,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1474",-1,0,0,"N",2500,0,40,491,532,4,7,10,55644,490,"n/a",780,483,0,1614,490,"n/a",3121,484,"n/a",1944828,NA,"in",4,10,1.386294,2.302585,-1.155266,-0.1855923,1
"1475",-1,0,0,"N",2500,0,40,413,546,5,6,6,65532,412,"n/a",852,412,0,1182,412,"n/a",1574,411,"n/a",1944859,NA,"in",5,6,1.609438,1.791759,-1.136733,0.3715364,1
"1476",-1,0,0,"N",2500,0,40,637,705,6,7,10,56876,636,"n/a",676,624,0,1630,628,"n/a",3644,624,"n/a",1945031,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1477",-1,0,0,"N",2500,0,40,452,539,6,9,11,60184,451,"n/a",832,450,0,1629,450,"n/a",2713,445,"n/a",1945093,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1478",-1,0,0,"N",2500,0,40,855,639,8,10,13,34744,853,"n/a",820,846,0,1782,853,"n/a",3358,853,"n/a",1945156,NA,"in",8,13,2.079442,2.564949,-0.4142299,-0.1731797,1
"1479",-1,0,0,"N",2500,0,40,576,584,6,6,8,63244,575,"n/a",1016,570,0,1045,575,"n/a",1844,571,"n/a",1945171,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1480",-1,0,0,"N",2500,0,40,628,603,6,8,11,52236,627,"n/a",812,620,0,1944,627,"n/a",4251,627,"n/a",1945312,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1481",-1,0,0,"N",2500,0,2,876,689,138,215,31,45648,874,"n/a",16952,874,0,26496,874,"n/a",1497,714,"n/a",1945406,NA,"in",138,31,4.927254,3.433987,2.553124,0.07191762,2
"1482",-1,0,0,"N",2500,0,40,479,447,6,7,10,46556,478,"n/a",820,478,0,1861,477,"n/a",3116,477,"n/a",1945531,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1483",-1,0,0,"N",2500,0,2,485,592,131,203,32,60672,484,"n/a",18540,484,0,29207,484,"n/a",2835,459,"n/a",1945765,NA,"in",131,32,4.875197,3.465736,2.516489,0.02317639,2
"1484",-1,0,0,"N",2500,0,2,815,833,202,316,44,57380,813,"n/a",23236,813,0,35663,813,"n/a",2778,636,"n/a",1945812,NA,"in",202,44,5.308268,3.78419,3.036596,-0.1126567,2
"1485",-1,0,0,"N",2500,0,40,615,562,5,6,7,53336,614,"n/a",600,612,0,1044,614,"n/a",1947,606,"n/a",1945875,NA,"in",5,7,1.609438,1.94591,-1.079756,0.2283019,1
"1486",-1,0,0,"N",2500,0,40,858,653,6,7,8,47552,856,"n/a",572,836,0,1328,851,"n/a",2247,828,"n/a",1946234,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1487",-1,0,0,"N",2500,0,40,418,418,5,8,11,53896,417,"n/a",832,417,0,2008,417,"n/a",4076,417,"n/a",1946328,NA,"in",5,11,1.609438,2.397895,-0.9126959,-0.1916759,1
"1488",-1,0,0,"N",2500,0,40,519,518,5,7,10,61292,518,"n/a",1148,516,0,1811,518,"n/a",3625,514,"n/a",1946546,NA,"in",5,10,1.609438,2.302585,-0.947924,-0.1031151,1
"1489",-1,0,0,"N",2500,0,40,768,726,6,6,7,57156,766,"n/a",640,766,0,948,766,"n/a",1589,735,"n/a",1946671,NA,"in",6,7,1.791759,1.94591,-0.910346,0.2956907,1
"1490",-1,0,0,"N",2500,0,2,479,529,184,289,46,62044,478,"n/a",25180,478,0,38965,478,"n/a",3834,464,"n/a",1946890,NA,"in",184,46,5.214936,3.828641,2.966304,-0.1884575,2
"1491",-1,0,0,"N",2500,0,1,163,94,0,0,0,30560,161,"n/a",120,142,0,100,155,"n/a",85,77,"n/a",1947218,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1492",-1,0,0,"N",2500,0,2,912,776,160,251,39,56196,910,"n/a",17788,910,0,27592,910,"n/a",2921,771,"n/a",1947281,NA,"in",160,39,5.075174,3.663562,2.775423,-0.086726,2
"1493",-1,0,0,"N",2500,0,40,453,502,5,8,10,61476,452,"n/a",824,452,0,1504,452,"n/a",2563,448,"n/a",1947281,NA,"in",5,10,1.609438,2.302585,-0.947924,-0.1031151,1
"1494",-1,0,0,"N",2500,0,1,151,106,0,0,0,38896,149,"n/a",72,95,0,76,143,"n/a",54,45,"n/a",1947375,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1495",-1,0,0,"N",2500,0,40,851,720,6,7,9,49772,849,"n/a",584,849,0,1528,849,"n/a",2405,825,"n/a",1947468,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1496",-1,0,0,"N",2500,0,40,438,571,5,7,8,65532,437,"n/a",932,437,0,1421,437,"n/a",2208,437,"n/a",1947500,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1497",-1,0,0,"N",2500,0,40,505,509,6,11,15,56836,504,"n/a",1036,498,0,2962,504,"n/a",5723,502,"n/a",1947531,NA,"in",6,15,1.791759,2.70805,-0.6286476,-0.4124784,1
"1498",-1,0,0,"N",2500,0,40,881,632,5,7,8,48584,879,"n/a",508,872,0,1388,879,"n/a",2321,859,"n/a",1947562,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1499",-1,0,0,"N",2500,0,40,917,755,7,7,9,52180,915,"n/a",600,915,0,1256,915,"n/a",2494,894,"n/a",1947843,NA,"in",7,9,1.94591,2.197225,-0.6742219,0.1191495,1
"1500",-1,0,0,"N",2500,0,40,969,884,7,8,10,56328,967,"n/a",608,923,0,1420,966,"n/a",2810,951,"n/a",1947859,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1501",-1,0,0,"N",2500,0,40,731,701,7,8,10,57316,730,"n/a",852,730,0,1458,730,"n/a",3183,713,"n/a",1947859,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1502",-1,0,0,"N",2500,0,1,324,154,22,34,4,28328,323,"n/a",4604,323,0,7202,323,"n/a",620,235,"n/a",1947875,NA,"out.size",22,4,3.091042,1.386294,NA,NA,NA
"1503",-1,0,0,"N",2500,0,2,462,439,109,172,27,56444,461,"n/a",16724,461,0,25578,461,"n/a",3202,423,"n/a",1947875,NA,"in",109,27,4.691348,3.295837,2.282861,0.1130905,2
"1504",-1,0,0,"N",2500,0,40,818,621,5,7,9,46348,816,"n/a",584,786,0,1201,816,"n/a",2394,811,"n/a",1947968,NA,"in",5,9,1.609438,2.197225,-0.9868668,-0.00521572,1
"1505",-1,0,0,"N",2500,0,2,377,435,118,181,26,58596,376,"n/a",19404,376,0,29688,376,"n/a",1573,361,"n/a",1948000,NA,"in",118,26,4.770685,3.258097,2.34263,0.1774823,2
"1506",-1,0,0,"N",2500,0,2,883,833,192,295,42,52792,881,"n/a",21928,881,0,33966,881,"n/a",1250,807,"n/a",1948281,NA,"in",192,42,5.257495,3.73767,2.972225,-0.08819723,2
"1507",-1,0,0,"N",2500,0,40,433,469,5,10,14,65532,432,"n/a",1208,428,0,3178,432,"n/a",5324,430,"n/a",1948281,NA,"in",5,14,1.609438,2.639057,-0.8235588,-0.4157601,1
"1508",-1,0,0,"N",2500,0,40,528,635,7,8,11,65532,527,"n/a",1024,509,0,1454,527,"n/a",2229,504,"n/a",1948359,NA,"in",7,11,1.94591,2.397895,-0.600051,-0.06731072,1
"1509",-1,0,0,"N",2500,0,40,432,503,5,8,11,65532,431,"n/a",1172,428,0,2334,431,"n/a",3323,431,"n/a",1948468,NA,"in",5,11,1.609438,2.397895,-0.9126959,-0.1916759,1
"1510",-1,0,0,"N",2500,0,40,608,707,6,11,15,57760,607,"n/a",776,598,0,2294,607,"n/a",4200,606,"n/a",1948484,NA,"in",6,15,1.791759,2.70805,-0.6286476,-0.4124784,1
"1511",-1,0,0,"N",2500,0,2,873,699,157,247,39,56900,871,"n/a",18296,871,0,29378,871,"n/a",3676,688,"n/a",1948656,NA,"in",157,39,5.056246,3.663562,2.757836,-0.09372208,2
"1512",-1,0,0,"N",2500,0,2,556,592,96,147,25,51848,555,"n/a",12292,555,0,18838,555,"n/a",2035,549,"n/a",1948718,NA,"in",96,25,4.564348,3.218876,2.136409,0.1376606,2
"1513",-1,0,0,"N",2500,0,2,644,643,137,213,35,56808,643,"n/a",17528,643,0,27165,643,"n/a",2530,634,"n/a",1948843,NA,"in",137,35,4.919981,3.555348,2.591223,-0.04353719,2
"1514",-1,0,0,"N",2500,0,40,865,615,6,7,10,45912,863,"n/a",1148,849,0,1881,854,"n/a",3722,798,"n/a",1948953,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1515",-1,0,0,"N",2500,0,40,785,642,5,7,9,41716,783,"n/a",560,768,0,1372,783,"n/a",2458,776,"n/a",1948953,NA,"in",5,9,1.609438,2.197225,-0.9868668,-0.00521572,1
"1516",-1,0,0,"N",2500,0,40,541,562,7,9,11,50064,540,"n/a",856,531,0,1648,540,"n/a",2670,536,"n/a",1948968,NA,"in",7,11,1.94591,2.397895,-0.600051,-0.06731072,1
"1517",-1,0,0,"N",2500,0,40,716,533,6,10,13,41460,715,"n/a",832,686,0,2747,715,"n/a",4900,714,"n/a",1949078,NA,"in",6,13,1.791759,2.564949,-0.6815398,-0.2795113,1
"1518",-1,0,0,"N",2500,0,40,635,618,5,9,13,63680,634,"n/a",760,622,0,2407,634,"n/a",3897,634,"n/a",1949328,NA,"in",5,13,1.609438,2.564949,-0.8509502,-0.3469001,1
"1519",-1,0,0,"N",2500,0,2,968,823,179,278,41,53488,966,"n/a",17316,966,0,27524,966,"n/a",2682,799,"n/a",1949359,NA,"in",179,41,5.187386,3.713572,2.898173,-0.09171969,2
"1520",-1,0,0,"N",2500,0,40,944,700,7,7,8,49224,942,"n/a",588,905,0,1088,936,"n/a",2098,911,"n/a",1949734,NA,"in",7,8,1.94591,2.079442,-0.7177563,0.2285917,1
"1521",-1,0,0,"N",2500,0,1,165,110,0,0,0,33472,163,"n/a",80,139,0,103,163,"n/a",106,106,"n/a",1949750,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1522",-1,0,0,"N",2500,0,40,415,491,5,8,12,61720,414,"n/a",1028,414,0,2754,414,"n/a",4259,414,"n/a",1949937,NA,"in",5,12,1.609438,2.484907,-0.8805352,-0.2725256,1
"1523",-1,0,0,"N",2500,0,40,741,661,6,6,8,54916,740,"n/a",660,740,0,1193,740,"n/a",1941,710,"n/a",1950046,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1524",-1,0,0,"N",2500,0,40,993,847,7,10,14,54756,991,"n/a",552,966,0,2010,991,"n/a",3675,961,"n/a",1950078,NA,"in",7,14,1.94591,2.639057,-0.5109139,-0.2913949,1
"1525",-1,0,0,"N",2500,0,40,800,739,7,8,10,52836,798,"n/a",724,788,0,1556,798,"n/a",2794,794,"n/a",1950265,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1526",-1,0,0,"N",2500,0,2,636,700,131,199,31,62932,635,"n/a",16760,635,0,25837,635,"n/a",2257,570,"n/a",1950515,NA,"in",131,31,4.875197,3.433987,2.504754,0.0526768,2
"1527",-1,0,0,"N",2500,0,2,518,671,125,188,27,65532,517,"n/a",19064,517,0,29788,517,"n/a",1337,486,"n/a",1950671,NA,"in",125,27,4.828314,3.295837,2.410128,0.1637151,2
"1528",-1,0,0,"N",2500,0,40,638,766,6,7,11,58004,637,"n/a",720,637,0,1228,633,"n/a",3169,627,"n/a",1950796,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1529",-1,0,0,"N",2500,0,40,523,620,8,10,12,63040,522,"n/a",1024,512,0,1882,522,"n/a",3012,522,"n/a",1950796,NA,"in",8,12,2.079442,2.484907,-0.4438149,-0.09880517,1
"1530",-1,0,0,"N",2500,0,40,891,674,6,8,10,50820,889,"n/a",668,883,0,1441,889,"n/a",2352,887,"n/a",1950921,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1531",-1,0,0,"N",2500,0,40,484,570,6,7,9,60708,483,"n/a",848,467,0,1173,483,"n/a",1975,478,"n/a",1950984,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1532",-1,0,0,"N",2500,0,40,438,489,7,9,11,59264,437,"n/a",1356,437,0,1731,437,"n/a",2330,436,"n/a",1951140,NA,"in",7,11,1.94591,2.397895,-0.600051,-0.06731072,1
"1533",-1,0,0,"N",2500,0,40,537,553,6,8,11,53112,536,"n/a",928,536,0,1518,536,"n/a",2659,536,"n/a",1951359,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1534",-1,0,0,"N",2500,0,2,670,650,133,207,32,60980,669,"n/a",17416,669,0,27161,669,"n/a",2777,643,"n/a",1951406,NA,"in",133,32,4.890349,3.465736,2.530567,0.02877673,2
"1535",-1,0,0,"N",2500,0,2,935,632,111,169,24,45396,933,"n/a",11728,933,0,17912,933,"n/a",1523,697,"n/a",1951468,NA,"in",111,24,4.70953,3.178054,2.256222,0.2292532,2
"1536",-1,0,0,"N",2500,0,40,659,598,5,6,7,50136,658,"n/a",528,658,0,974,658,"n/a",1931,637,"n/a",1951484,NA,"in",5,7,1.609438,1.94591,-1.079756,0.2283019,1
"1537",-1,0,0,"N",2500,0,40,683,599,5,7,10,63548,682,"n/a",956,682,0,1954,682,"n/a",3321,682,"n/a",1951500,NA,"in",5,10,1.609438,2.302585,-0.947924,-0.1031151,1
"1538",-1,0,0,"N",2500,0,40,822,667,6,8,10,49016,820,"n/a",656,820,0,1711,819,"n/a",3213,814,"n/a",1951546,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1539",-1,0,0,"N",2500,0,40,954,810,7,8,9,50108,952,"n/a",560,949,0,1167,948,"n/a",2060,943,"n/a",1951718,NA,"in",7,9,1.94591,2.197225,-0.6742219,0.1191495,1
"1540",-1,0,0,"N",2500,0,40,694,794,7,8,11,57096,693,"n/a",652,685,0,1646,693,"n/a",3031,678,"n/a",1951734,NA,"in",7,11,1.94591,2.397895,-0.600051,-0.06731072,1
"1541",-1,0,0,"N",2500,0,40,878,697,7,7,9,49956,876,"n/a",736,846,0,1426,875,"n/a",2651,850,"n/a",1951828,NA,"in",7,9,1.94591,2.197225,-0.6742219,0.1191495,1
"1542",-1,0,0,"N",2500,0,40,764,641,5,6,8,49052,762,"n/a",592,749,0,1212,760,"n/a",2246,720,"n/a",1951843,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1543",-1,0,0,"N",2500,0,40,840,582,5,7,10,47000,838,"n/a",628,820,0,2300,838,"n/a",3798,817,"n/a",1951843,NA,"in",5,10,1.609438,2.302585,-0.947924,-0.1031151,1
"1544",-1,0,0,"N",2500,0,40,474,571,5,7,10,59904,473,"n/a",796,472,0,1816,473,"n/a",3207,473,"n/a",1951890,NA,"in",5,10,1.609438,2.302585,-0.947924,-0.1031151,1
"1545",-1,0,0,"N",2500,0,2,525,477,87,133,22,65532,524,"n/a",18044,524,0,27969,524,"n/a",1930,515,"n/a",1951937,NA,"in",87,22,4.465908,3.091042,1.997691,0.2200565,2
"1546",-1,0,0,"N",2500,0,40,624,683,6,7,8,63284,623,"n/a",788,612,0,1815,623,"n/a",1265,622,"n/a",1951953,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1547",-1,0,0,"N",2500,0,40,474,507,5,8,11,54760,473,"n/a",788,471,0,2375,473,"n/a",3517,473,"n/a",1951984,NA,"in",5,11,1.609438,2.397895,-0.9126959,-0.1916759,1
"1548",-1,0,0,"N",2500,0,40,561,620,7,8,10,60420,560,"n/a",1000,545,0,1708,560,"n/a",2431,543,"n/a",1952000,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1549",-1,0,0,"N",2500,0,40,633,649,6,8,10,55600,632,"n/a",732,616,0,1852,632,"n/a",3253,632,"n/a",1952250,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1550",-1,0,0,"N",2500,0,40,581,654,7,9,13,55660,580,"n/a",936,567,0,1943,573,"n/a",3840,565,"n/a",1952437,NA,"in",7,13,1.94591,2.564949,-0.5383053,-0.2225349,1
"1551",-1,0,0,"N",2500,0,2,904,843,141,219,36,54584,902,"n/a",16416,902,0,24827,902,"n/a",3776,775,"n/a",1952484,NA,"in",141,36,4.94876,3.583519,2.628376,-0.05907601,2
"1552",-1,0,0,"N",2500,0,40,389,395,4,7,10,61436,388,"n/a",908,388,0,1897,388,"n/a",3143,382,"n/a",1952515,NA,"in",4,10,1.386294,2.302585,-1.155266,-0.1855923,1
"1553",-1,0,0,"N",2500,0,2,682,644,113,177,31,63540,681,"n/a",15700,681,0,24973,681,"n/a",3792,637,"n/a",1952562,NA,"in",113,31,4.727388,3.433987,2.367411,-0.001955811,2
"1554",-1,0,0,"N",2500,0,40,812,732,7,9,12,54836,810,"n/a",756,801,0,1873,810,"n/a",3010,805,"n/a",1952578,NA,"in",7,12,1.94591,2.484907,-0.5678903,-0.1481604,1
"1555",-1,0,0,"N",2500,0,2,844,613,142,220,30,47120,842,"n/a",15588,842,0,24044,842,"n/a",1823,578,"n/a",1952578,NA,"in",142,30,4.955827,3.401197,2.567554,0.1129466,2
"1556",-1,0,0,"N",2500,0,40,578,599,6,8,11,63844,577,"n/a",848,569,0,1654,577,"n/a",3245,572,"n/a",1952593,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1557",-1,0,0,"N",2500,0,40,555,569,6,7,10,65532,554,"n/a",1152,553,0,1221,554,"n/a",2595,554,"n/a",1952765,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1558",-1,0,0,"N",2500,0,40,417,516,6,9,13,65532,416,"n/a",1392,400,0,3006,416,"n/a",5362,415,"n/a",1953046,NA,"in",6,13,1.791759,2.564949,-0.6815398,-0.2795113,1
"1559",-1,0,0,"N",2500,0,2,925,862,158,241,36,51804,923,"n/a",18660,923,0,28602,923,"n/a",1991,852,"n/a",1953062,NA,"in",158,36,5.062595,3.583519,2.73415,-0.01700083,2
"1560",-1,0,0,"N",2500,0,2,885,747,160,248,36,53188,883,"n/a",19704,883,0,30525,883,"n/a",1854,721,"n/a",1953312,NA,"in",160,36,5.075174,3.583519,2.745838,-0.01235152,2
"1561",-1,0,0,"N",2500,0,40,879,735,6,7,10,51316,877,"n/a",572,877,0,1466,877,"n/a",2636,875,"n/a",1953437,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1562",-1,0,0,"N",2500,0,40,874,671,5,6,8,42048,872,"n/a",644,872,0,1467,872,"n/a",2823,862,"n/a",1953609,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1563",-1,0,0,"N",2500,0,40,528,562,7,8,10,62952,527,"n/a",1072,524,0,1131,527,"n/a",1568,527,"n/a",1953984,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1564",-1,0,0,"N",2500,0,1,198,97,12,18,2,28940,197,"n/a",3644,197,0,5612,197,"n/a",372,166,"n/a",1954125,NA,"out.size",12,2,2.484907,0.6931472,NA,NA,NA
"1565",-1,0,0,"N",2500,0,2,606,593,117,183,29,58672,605,"n/a",16124,605,0,25417,605,"n/a",2201,576,"n/a",1954125,NA,"in",117,29,4.762174,3.367296,2.375084,0.07287028,2
"1566",-1,0,0,"N",2500,0,40,622,749,8,7,9,61184,621,"n/a",1020,612,0,1044,620,"n/a",1430,621,"n/a",1954171,NA,"in",8,9,2.079442,2.197225,-0.5501465,0.1685047,1
"1567",-1,0,0,"N",2500,0,40,587,694,7,7,9,58528,586,"n/a",796,577,0,1272,583,"n/a",2551,576,"n/a",1954171,NA,"in",7,9,1.94591,2.197225,-0.6742219,0.1191495,1
"1568",-1,0,0,"N",2500,0,40,594,628,5,6,8,51292,593,"n/a",600,587,0,1143,593,"n/a",2506,584,"n/a",1954187,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1569",-1,0,0,"N",2500,0,40,483,597,6,7,9,61704,482,"n/a",1048,477,0,1192,482,"n/a",2606,481,"n/a",1954187,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1570",-1,0,0,"N",2500,0,40,806,618,5,8,11,58428,804,"n/a",688,797,0,1897,804,"n/a",3012,803,"n/a",1954265,NA,"in",5,11,1.609438,2.397895,-0.9126959,-0.1916759,1
"1571",-1,0,0,"N",2500,0,2,613,728,128,197,30,63772,612,"n/a",17876,612,0,28902,612,"n/a",1257,612,"n/a",1954515,NA,"in",128,30,4.85203,3.401197,2.471108,0.07458172,2
"1572",-1,0,0,"N",2500,0,40,525,558,7,8,11,62356,524,"n/a",1052,515,0,1579,524,"n/a",2945,521,"n/a",1954671,NA,"in",7,11,1.94591,2.397895,-0.600051,-0.06731072,1
"1573",-1,0,0,"N",2500,0,2,833,737,144,224,34,51856,831,"n/a",16788,831,0,25913,831,"n/a",1991,742,"n/a",1954687,NA,"in",144,34,4.969813,3.526361,2.626812,0.00181639,2
"1574",-1,0,0,"N",2500,0,2,877,594,104,160,24,37808,875,"n/a",12692,875,0,19611,875,"n/a",1488,743,"n/a",1954859,NA,"in",104,24,4.644391,3.178054,2.195695,0.2051767,2
"1575",-1,0,0,"N",2500,0,40,949,797,8,7,8,49364,947,"n/a",632,934,0,917,941,"n/a",1605,938,"n/a",1954890,NA,"in",8,8,2.079442,2.079442,-0.5936809,0.2779469,1
"1576",-1,0,0,"N",2500,0,40,890,861,8,8,11,56464,888,"n/a",744,888,0,1483,888,"n/a",3063,880,"n/a",1954968,NA,"in",8,11,2.079442,2.397895,-0.4759756,-0.01795551,1
"1577",-1,0,0,"N",2500,0,2,827,635,152,237,36,50080,825,"n/a",19124,825,0,29820,825,"n/a",3892,571,"n/a",1955078,NA,"in",152,36,5.023881,3.583519,2.698177,-0.03131029,2
"1578",-1,0,0,"N",2500,0,40,617,620,5,7,11,55480,616,"n/a",628,606,0,1733,616,"n/a",3038,613,"n/a",1955109,NA,"in",5,11,1.609438,2.397895,-0.9126959,-0.1916759,1
"1579",-1,0,0,"N",2500,0,40,790,722,6,7,8,55480,788,"n/a",676,786,0,1253,788,"n/a",2348,772,"n/a",1955125,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1580",-1,0,0,"N",2500,0,40,523,596,7,7,10,56964,522,"n/a",824,517,0,1305,522,"n/a",2673,522,"n/a",1955140,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
