Id	Plate	Row	Column	Clog	Scan rate	Status sort	Status sel	TOF	EXT	Green	Yellow	Red	PH Ext	PW Ext	PC Ext	PH Green	PW Green	PCGreen	PH Yellow	PW Yellow	PCYellow	PH Red	PW Red	PCRed	Time Stamp	
1041	-1	0	0	N	2500	0	40	478	503	5	8	12	61180	477	n/a	964	477	0	2318	477	n/a	4431	477	n/a	1902203	
1042	-1	0	0	N	2500	0	1	150	82	0	0	0	28232	148	n/a	88	132	0	80	144	n/a	82	86	n/a	1902343	
1043	-1	0	0	N	2500	0	40	390	455	5	6	8	65532	389	n/a	1092	389	0	1515	389	n/a	2325	389	n/a	1902390	
1044	-1	0	0	N	2500	0	40	697	633	5	7	10	57912	696	n/a	968	656	0	1731	692	n/a	2885	681	n/a	1902421	
1045	-1	0	0	N	2500	0	2	937	823	116	176	27	57956	935	n/a	13916	935	0	21458	935	n/a	1863	750	n/a	1902421	
1046	-1	0	0	N	2500	0	40	935	673	5	7	9	50216	933	n/a	572	925	0	1412	931	n/a	2736	918	n/a	1902656	
1047	-1	0	0	N	2500	0	40	801	665	5	7	9	56288	799	n/a	572	797	0	1739	792	n/a	3570	763	n/a	1902718	
1048	-1	0	0	N	2500	0	40	617	627	6	6	7	64936	616	n/a	940	603	0	986	616	n/a	1062	616	n/a	1902781	
1049	-1	0	0	N	2500	0	40	623	562	5	6	7	51984	622	n/a	728	615	0	1030	620	n/a	1522	619	n/a	1902875	
1050	-1	0	0	N	2500	0	2	733	709	200	313	44	55488	732	n/a	27112	732	0	42598	732	n/a	2750	549	n/a	1902968	
1051	-1	0	0	N	2500	0	40	476	487	5	6	6	61664	475	n/a	1028	464	0	1068	475	n/a	1460	459	n/a	1903000	
1052	-1	0	0	N	2500	0	40	523	432	4	7	10	49292	522	n/a	852	519	0	2578	522	n/a	4728	522	n/a	1903078	
1053	-1	0	0	N	2500	0	40	518	694	7	10	13	65440	517	n/a	956	502	0	2291	517	n/a	4076	514	n/a	1903109	
1054	-1	0	0	N	2500	0	40	447	513	5	7	9	61836	446	n/a	828	445	0	1644	446	n/a	2615	446	n/a	1903171	
1055	-1	0	0	N	2500	0	2	997	881	197	310	45	60476	995	n/a	20244	995	0	31231	995	n/a	2899	779	n/a	1903187	
1056	-1	0	0	N	2500	0	2	799	784	142	224	35	56452	797	n/a	18040	797	0	27521	797	n/a	2615	745	n/a	1903203	
1057	-1	0	0	N	2500	0	40	895	653	6	6	7	46600	893	n/a	572	887	0	992	890	n/a	1801	872	n/a	1903437	
1058	-1	0	0	N	2500	0	40	930	767	7	7	9	48692	928	n/a	572	889	0	1251	927	n/a	2442	887	n/a	1903500	
1059	-1	0	0	N	2500	0	40	861	614	5	6	8	45556	859	n/a	536	847	0	1140	858	n/a	2218	838	n/a	1903500	
1060	-1	0	0	N	2500	0	40	498	516	6	8	10	63736	497	n/a	1100	494	0	1779	497	n/a	3402	492	n/a	1903562	
1061	-1	0	0	N	2500	0	40	725	665	7	9	12	57788	724	n/a	1096	716	0	1941	724	n/a	2973	720	n/a	1903593	
1062	-1	0	0	N	2500	0	2	929	770	164	256	39	53372	927	n/a	20132	926	0	30667	927	n/a	3441	737	n/a	1903687	
1063	-1	0	0	N	2500	0	2	483	605	153	238	38	61740	482	n/a	22172	482	0	33374	482	n/a	3526	464	n/a	1903828	
1064	-1	0	0	N	2500	0	40	470	509	5	6	8	62020	469	n/a	748	468	0	1284	469	n/a	2122	467	n/a	1903843	
1065	-1	0	0	N	2500	0	40	893	709	6	8	10	56844	891	n/a	724	882	0	1658	891	n/a	3414	886	n/a	1904156	
1066	-1	0	0	N	2500	0	40	580	521	5	9	11	52704	579	n/a	724	579	0	1593	579	n/a	2272	579	n/a	1904281	
1067	-1	0	0	N	2500	0	40	820	667	5	6	8	56704	818	n/a	696	818	0	1489	818	n/a	2793	817	n/a	1904484	
1068	-1	0	0	N	2500	0	2	618	753	184	284	42	55964	617	n/a	21992	617	0	32969	617	n/a	2530	578	n/a	1904546	
1069	-1	0	0	N	2500	0	40	847	693	6	7	10	54820	845	n/a	528	833	0	1209	845	n/a	2472	845	n/a	1904796	
1070	-1	0	0	N	2500	0	40	867	821	7	6	7	65532	865	n/a	944	852	0	1018	865	n/a	1382	856	n/a	1904812	
1071	-1	0	0	N	2500	0	1	293	339	3	6	9	63828	292	n/a	1088	292	0	1829	292	n/a	3106	292	n/a	1904921	
1072	-1	0	0	N	2500	0	40	696	490	4	7	9	49316	695	n/a	696	692	0	1605	694	n/a	2686	685	n/a	1904953	
1073	-1	0	0	N	2500	0	40	929	709	6	7	9	57216	927	n/a	664	919	0	1682	927	n/a	3005	914	n/a	1905109	
1074	-1	0	0	N	2500	0	2	971	751	170	265	37	50092	969	n/a	17456	969	0	26666	969	n/a	2383	729	n/a	1905578	
1075	-1	0	0	N	2500	0	1	247	191	1	1	1	48700	246	n/a	424	246	0	376	246	n/a	463	242	n/a	1905656	
1076	-1	0	0	N	2500	0	40	622	550	4	6	8	65500	621	n/a	716	602	0	1424	618	n/a	2191	619	n/a	1905656	
1077	-1	0	0	N	2500	0	2	600	720	169	262	38	60780	599	n/a	20336	599	0	31394	599	n/a	1878	574	n/a	1905687	
1078	-1	0	0	N	2500	0	40	838	664	6	7	10	52716	836	n/a	816	826	0	1812	829	n/a	3336	809	n/a	1906031	
1079	-1	0	0	N	2500	0	40	978	712	6	7	8	49256	976	n/a	644	967	0	1092	973	n/a	1929	944	n/a	1906062	
1080	-1	0	0	N	2500	0	40	718	647	7	10	13	51280	717	n/a	720	715	0	2499	717	n/a	4229	705	n/a	1906078	
1081	-1	0	0	N	2500	0	40	952	671	6	6	7	40744	950	n/a	480	950	0	885	950	n/a	1504	905	n/a	1906250	
1082	-1	0	0	N	2500	0	2	817	645	132	209	33	59440	815	n/a	20000	815	0	31254	815	n/a	3871	583	n/a	1906296	
1083	-1	0	0	N	2500	0	2	635	679	161	251	38	57352	634	n/a	19160	634	0	29199	634	n/a	3304	599	n/a	1906359	
1084	-1	0	0	N	2500	0	2	476	581	102	158	25	65532	475	n/a	17132	475	0	27263	475	n/a	1339	470	n/a	1906375	
1085	-1	0	0	N	2500	0	40	456	382	5	9	12	63960	455	n/a	1164	453	0	2793	455	n/a	4036	449	n/a	1906453	
1086	-1	0	0	N	2500	0	2	421	465	167	263	40	53732	420	n/a	27252	420	0	43339	420	n/a	3014	413	n/a	1906468	
1087	-1	0	0	N	2500	0	2	826	714	144	224	35	46364	824	n/a	17236	824	0	26971	824	n/a	3340	698	n/a	1906640	
1088	-1	0	0	N	2500	0	40	917	672	5	7	9	45952	915	n/a	616	903	0	1343	915	n/a	2403	909	n/a	1906703	
1089	-1	0	0	N	2500	0	1	151	98	0	0	0	34184	149	n/a	184	142	0	127	149	n/a	136	133	n/a	1906765	
1090	-1	0	0	N	2500	0	40	648	598	6	10	13	49756	647	n/a	736	647	0	2372	647	n/a	4350	647	n/a	1906984	
1091	-1	0	0	N	2500	0	40	515	635	7	7	10	60672	514	n/a	928	514	0	1694	514	n/a	3120	506	n/a	1907031	
1092	-1	0	0	N	2500	0	40	760	649	6	7	9	59520	758	n/a	800	758	0	1346	758	n/a	2294	758	n/a	1907062	
1093	-1	0	0	N	2500	0	40	571	560	5	6	9	52968	570	n/a	672	566	0	1382	570	n/a	2862	564	n/a	1907078	
1094	-1	0	0	N	2500	0	2	891	679	126	195	27	41856	889	n/a	12600	889	0	19614	889	n/a	1766	759	n/a	1907281	
1095	-1	0	0	N	2500	0	40	549	624	5	7	9	59060	548	n/a	756	540	0	1050	548	n/a	1721	548	n/a	1907437	
1096	-1	0	0	N	2500	0	40	653	590	5	9	12	65532	652	n/a	1096	620	0	2306	652	n/a	3400	633	n/a	1907687	
1097	-1	0	0	N	2500	0	40	614	574	5	7	9	50552	613	n/a	644	613	0	2087	613	n/a	3464	610	n/a	1907734	
1098	-1	0	0	N	2500	0	40	513	638	6	8	11	65328	512	n/a	1000	504	0	1809	511	n/a	3346	500	n/a	1907734	
1099	-1	0	0	N	2500	0	2	785	780	125	192	31	58488	783	n/a	16260	783	0	25020	783	n/a	2842	654	n/a	1907843	
1100	-1	0	0	N	2500	0	40	676	691	6	10	14	53756	675	n/a	1028	667	0	2672	672	n/a	5106	669	n/a	1907859	
1101	-1	0	0	N	2500	0	40	813	672	5	7	11	57984	811	n/a	676	801	0	2097	808	n/a	3641	810	n/a	1907875	
1102	-1	0	0	N	2500	0	40	867	724	6	7	8	53876	865	n/a	644	845	0	1233	865	n/a	2142	865	n/a	1908125	
1103	-1	0	0	N	2500	0	40	487	593	6	6	8	65532	486	n/a	896	470	0	947	486	n/a	1338	482	n/a	1908218	
1104	-1	0	0	N	2500	0	40	865	597	5	9	11	36932	863	n/a	540	850	0	2353	858	n/a	3720	850	n/a	1908359	
1105	-1	0	0	N	2500	0	2	782	745	178	277	40	58504	780	n/a	21300	780	0	31755	780	n/a	2523	628	n/a	1908421	
1106	-1	0	0	N	2500	0	2	676	690	132	203	31	50964	675	n/a	16192	675	0	24046	675	n/a	1597	650	n/a	1908468	
1107	-1	0	0	N	2500	0	2	537	692	145	226	35	63672	536	n/a	22324	536	0	33804	536	n/a	1948	532	n/a	1908593	
1108	-1	0	0	N	2500	0	1	214	86	12	18	3	22020	213	n/a	4028	213	0	5972	213	n/a	445	191	n/a	1908640	
1109	-1	0	0	N	2500	0	2	608	500	109	172	30	52732	607	n/a	17160	607	0	28227	607	n/a	4391	570	n/a	1908640	
1110	-1	0	0	N	2500	0	40	766	515	4	6	8	53408	764	n/a	860	741	0	1691	764	n/a	2828	730	n/a	1908765	
1111	-1	0	0	N	2500	0	40	494	539	5	7	11	53832	493	n/a	712	493	0	1766	493	n/a	3298	493	n/a	1908828	
1112	-1	0	0	N	2500	0	40	933	770	6	8	10	54184	931	n/a	600	909	0	2110	919	n/a	3906	903	n/a	1908953	
1113	-1	0	0	N	2500	0	40	993	855	8	9	12	55296	991	n/a	808	979	0	1946	990	n/a	3334	969	n/a	1909015	
1114	-1	0	0	N	2500	0	1	155	117	0	0	0	40260	153	n/a	96	138	0	135	153	n/a	98	114	n/a	1909031	
1115	-1	0	0	N	2500	0	40	859	668	6	9	12	58212	857	n/a	764	839	0	1880	854	n/a	3066	844	n/a	1909218	
1116	-1	0	0	N	2500	0	40	593	671	6	8	10	60220	592	n/a	916	589	0	1547	591	n/a	3017	585	n/a	1909265	
1117	-1	0	0	N	2500	0	40	640	722	7	8	11	55708	639	n/a	748	639	0	1495	639	n/a	2568	627	n/a	1909328	
1118	-1	0	0	N	2500	0	40	797	753	6	6	8	53316	795	n/a	604	782	0	1237	793	n/a	2454	786	n/a	1909484	
1119	-1	0	0	N	2500	0	40	528	552	5	7	10	56972	527	n/a	680	525	0	1399	527	n/a	2143	513	n/a	1909671	
1120	-1	0	0	N	2500	0	40	780	741	7	7	10	55764	778	n/a	680	778	0	1551	778	n/a	2880	763	n/a	1910187	
1121	-1	0	0	N	2500	0	40	722	633	5	9	11	48272	721	n/a	728	721	0	1836	721	n/a	3014	716	n/a	1910437	
1122	-1	0	0	N	2500	0	40	707	546	5	6	8	50940	706	n/a	664	698	0	1485	706	n/a	2492	702	n/a	1910828	
1123	-1	0	0	N	2500	0	40	796	671	6	7	9	46616	794	n/a	580	773	0	1464	789	n/a	2476	787	n/a	1910937	
1124	-1	0	0	N	2500	0	40	929	682	6	7	9	55640	927	n/a	680	915	0	1483	927	n/a	3031	912	n/a	1911046	
1125	-1	0	0	N	2500	0	1	185	131	1	1	0	49316	183	n/a	636	183	0	400	183	n/a	484	177	n/a	1911171	
1126	-1	0	0	N	2500	0	2	328	392	2	5	8	65532	327	n/a	704	308	0	1608	325	n/a	2550	319	n/a	1911171	
1127	-1	0	0	N	2500	0	40	756	545	4	7	9	53148	754	n/a	624	748	0	1557	754	n/a	3105	747	n/a	1911421	
1128	-1	0	0	N	2500	0	40	839	744	6	7	9	53464	837	n/a	628	837	0	1484	837	n/a	2544	834	n/a	1911421	
1129	-1	0	0	N	2500	0	40	473	608	6	7	10	62812	472	n/a	852	472	0	1395	472	n/a	2350	472	n/a	1911625	
1130	-1	0	0	N	2500	0	40	509	529	6	6	9	52832	508	n/a	720	506	0	1194	508	n/a	2382	507	n/a	1911640	
1131	-1	0	0	N	2500	0	40	776	716	7	8	10	51128	774	n/a	696	760	0	1067	774	n/a	2069	770	n/a	1911781	
1132	-1	0	0	N	2500	0	2	912	719	144	223	34	48348	910	n/a	16432	910	0	25154	910	n/a	1859	851	n/a	1911796	
1133	-1	0	0	N	2500	0	40	790	675	7	8	10	45376	788	n/a	636	783	0	2022	788	n/a	3435	786	n/a	1911890	
1134	-1	0	0	N	2500	0	2	571	673	165	254	39	57672	570	n/a	19292	570	0	29762	570	n/a	1998	561	n/a	1911968	
1135	-1	0	0	N	2500	0	40	818	605	6	6	8	46932	816	n/a	508	815	0	1424	814	n/a	2392	804	n/a	1912109	
1136	-1	0	0	N	2500	0	40	747	679	7	6	7	65532	746	n/a	904	740	0	1046	746	n/a	1429	745	n/a	1912218	
1137	-1	0	0	N	2500	0	40	478	530	6	6	8	60528	477	n/a	1020	477	0	1303	477	n/a	2537	474	n/a	1912359	
1138	-1	0	0	N	2500	0	1	150	110	0	0	0	38932	148	n/a	128	139	0	87	146	n/a	93	85	n/a	1912453	
1139	-1	0	0	N	2500	0	2	521	646	164	255	38	58948	520	n/a	23324	520	0	35591	520	n/a	2045	495	n/a	1912562	
1140	-1	0	0	N	2500	0	40	533	585	5	8	12	64368	532	n/a	952	511	0	2009	532	n/a	3242	528	n/a	1912671	
1141	-1	0	0	N	2500	0	40	778	612	5	6	8	58724	776	n/a	892	776	0	1542	776	n/a	3082	767	n/a	1912812	
1142	-1	0	0	N	2500	0	2	815	565	129	200	31	52268	813	n/a	15388	813	0	24268	813	n/a	2645	627	n/a	1912828	
1143	-1	0	0	N	2500	0	40	500	585	5	7	8	63516	499	n/a	724	495	0	1141	499	n/a	1811	498	n/a	1912859	
1144	-1	0	0	N	2500	0	40	889	608	5	6	7	46600	887	n/a	600	874	0	926	884	n/a	1642	870	n/a	1913031	
1145	-1	0	0	N	2500	0	40	833	724	6	7	9	53064	831	n/a	620	831	0	1357	831	n/a	2125	779	n/a	1913140	
1146	-1	0	0	N	2500	0	40	809	546	5	6	7	43796	807	n/a	572	806	0	1070	807	n/a	1819	799	n/a	1913140	
1147	-1	0	0	N	2500	0	2	794	674	157	243	38	53128	792	n/a	22192	792	0	35172	792	n/a	3613	646	n/a	1913156	
1148	-1	0	0	N	2500	0	40	712	573	5	8	10	44160	711	n/a	556	689	0	1279	698	n/a	2476	664	n/a	1913156	
1149	-1	0	0	N	2500	0	2	1016	786	159	245	36	48192	1014	n/a	15340	1014	0	23321	1014	n/a	1808	909	n/a	1913265	
1150	-1	0	0	N	2500	0	40	868	639	5	6	8	43776	866	n/a	528	854	0	987	866	n/a	1692	862	n/a	1913296	
1151	-1	0	0	N	2500	0	40	414	325	3	6	9	56640	413	n/a	908	413	0	2109	413	n/a	3451	407	n/a	1913312	
1152	-1	0	0	N	2500	0	40	484	543	5	7	9	58524	483	n/a	924	477	0	1662	483	n/a	2743	479	n/a	1913453	
1153	-1	0	0	N	2500	0	40	803	790	7	7	9	55876	801	n/a	688	801	0	1343	801	n/a	2490	792	n/a	1913562	
1154	-1	0	0	N	2500	0	40	560	601	7	10	13	63356	559	n/a	992	555	0	1880	559	n/a	3006	554	n/a	1913609	
1155	-1	0	0	N	2500	0	2	448	502	109	171	28	64148	447	n/a	20592	447	0	32694	447	n/a	2548	429	n/a	1913687	
1156	-1	0	0	N	2500	0	40	873	671	6	7	9	52988	871	n/a	644	852	0	1351	871	n/a	2455	854	n/a	1914015	
1157	-1	0	0	N	2500	0	1	158	104	0	0	0	33324	156	n/a	80	132	0	99	155	n/a	86	102	n/a	1914109	
1158	-1	0	0	N	2500	0	40	452	540	4	7	12	62736	451	n/a	912	436	0	2098	451	n/a	4051	450	n/a	1914109	
1159	-1	0	0	N	2500	0	2	876	680	137	212	31	50140	874	n/a	16164	874	0	24959	874	n/a	1973	684	n/a	1914125	
1160	-1	0	0	N	2500	0	2	461	622	115	178	28	65532	460	n/a	19448	460	0	29828	460	n/a	1773	459	n/a	1914171	
1161	-1	0	0	N	2500	0	2	409	465	122	193	32	58928	408	n/a	18892	408	0	30279	408	n/a	3267	407	n/a	1914218	
1162	-1	0	0	N	2500	0	2	896	754	140	217	32	53148	894	n/a	18028	894	0	27642	894	n/a	2141	719	n/a	1914218	
1163	-1	0	0	N	2500	0	40	506	503	7	7	9	56740	505	n/a	1100	494	0	1207	505	n/a	1824	500	n/a	1914421	
1164	-1	0	0	N	2500	0	40	617	530	6	6	7	52860	616	n/a	736	607	0	1219	616	n/a	1724	609	n/a	1914453	
1165	-1	0	0	N	2500	0	2	618	493	130	201	31	57624	617	n/a	18216	617	0	28197	617	n/a	3221	498	n/a	1914453	
1166	-1	0	0	N	2500	0	40	393	480	5	8	12	62260	392	n/a	1068	392	0	2258	392	n/a	4077	392	n/a	1914640	
1167	-1	0	0	N	2500	0	1	152	113	0	0	0	40076	150	n/a	104	144	0	108	149	n/a	158	109	n/a	1914703	
1168	-1	0	0	N	2500	0	40	851	712	6	8	11	57444	849	n/a	912	838	0	2144	849	n/a	3794	842	n/a	1914843	
1169	-1	0	0	N	2500	0	40	878	661	6	7	8	53008	876	n/a	560	869	0	1520	873	n/a	2030	867	n/a	1915062	
1170	-1	0	0	N	2500	0	40	531	653	6	6	8	64416	530	n/a	916	504	0	948	527	n/a	1410	516	n/a	1915093	
1171	-1	0	0	N	2500	0	40	872	627	5	6	8	43332	870	n/a	520	853	0	1011	870	n/a	1906	851	n/a	1915187	
1172	-1	0	0	N	2500	0	1	154	72	0	0	0	21528	152	n/a	116	132	0	91	152	n/a	110	126	n/a	1915453	
1173	-1	0	0	N	2500	0	2	878	716	153	239	34	50896	876	n/a	20228	876	0	31547	876	n/a	1459	719	n/a	1915500	
1174	-1	0	0	N	2500	0	2	764	711	152	238	37	53448	762	n/a	17116	762	0	26425	762	n/a	3747	673	n/a	1915593	
1175	-1	0	0	N	2500	0	40	896	677	6	6	8	44828	894	n/a	500	893	0	1003	894	n/a	2053	872	n/a	1915593	
1176	-1	0	0	N	2500	0	40	883	629	6	8	11	39916	881	n/a	568	861	0	1669	878	n/a	3568	864	n/a	1915609	
1177	-1	0	0	N	2500	0	2	869	780	169	260	38	55496	867	n/a	20640	867	0	31261	867	n/a	2501	709	n/a	1915906	
1178	-1	0	0	N	2500	0	40	919	795	8	8	11	55220	917	n/a	772	917	0	1610	917	n/a	2929	911	n/a	1916187	
1179	-1	0	0	N	2500	0	1	154	104	0	0	0	33752	152	n/a	96	139	0	99	149	n/a	139	117	n/a	1916265	
1180	-1	0	0	N	2500	0	40	538	666	6	7	9	57900	537	n/a	716	536	0	1028	537	n/a	1607	535	n/a	1916328	
1181	-1	0	0	N	2500	0	40	678	625	5	7	9	59624	677	n/a	856	663	0	1273	677	n/a	2277	677	n/a	1916359	
1182	-1	0	0	N	2500	0	40	827	716	5	7	8	47368	825	n/a	496	817	0	1000	825	n/a	2097	822	n/a	1916359	
1183	-1	0	0	N	2500	0	40	774	597	5	9	12	43176	772	n/a	644	770	0	2639	772	n/a	4767	766	n/a	1916609	
1184	-1	0	0	N	2500	0	2	536	540	119	188	31	63096	535	n/a	20328	535	0	31918	535	n/a	2328	528	n/a	1916625	
1185	-1	0	0	N	2500	0	2	893	798	182	285	42	62568	891	n/a	21924	891	0	33190	891	n/a	3280	707	n/a	1916718	
1186	-1	0	0	N	2500	0	40	793	533	4	6	7	47140	791	n/a	488	783	0	1303	791	n/a	2232	758	n/a	1916812	
1187	-1	0	0	N	2500	0	40	563	631	6	7	9	64004	562	n/a	1064	562	0	1383	562	n/a	2662	562	n/a	1916875	
1188	-1	0	0	N	2500	0	40	505	444	6	8	11	50020	504	n/a	852	504	0	1720	504	n/a	2918	504	n/a	1917000	
1189	-1	0	0	N	2500	0	40	456	526	6	5	7	62472	455	n/a	844	451	0	860	455	n/a	1340	454	n/a	1917015	
1190	-1	0	0	N	2500	0	2	801	733	153	237	36	55044	799	n/a	18820	799	0	29848	799	n/a	2915	646	n/a	1917031	
1191	-1	0	0	N	2500	0	2	858	730	127	197	29	55344	856	n/a	15416	856	0	24105	856	n/a	2317	656	n/a	1917125	
1192	-1	0	0	N	2500	0	40	440	470	6	5	7	62548	439	n/a	1000	439	0	989	439	n/a	1627	439	n/a	1917234	
1193	-1	0	0	N	2500	0	40	883	668	7	6	8	45060	881	n/a	672	875	0	1038	881	n/a	1999	856	n/a	1917296	
1194	-1	0	0	N	2500	0	2	682	736	138	214	33	53352	681	n/a	15708	681	0	24083	681	n/a	2832	626	n/a	1917312	
1195	-1	0	0	N	2500	0	2	586	707	144	221	34	65532	585	n/a	18528	585	0	27406	585	n/a	2408	512	n/a	1917546	
1196	-1	0	0	N	2500	0	2	601	504	96	151	26	65532	600	n/a	20628	600	0	32976	600	n/a	3501	554	n/a	1917640	
1197	-1	0	0	N	2500	0	40	785	757	6	8	10	55884	783	n/a	732	783	0	1569	783	n/a	3526	755	n/a	1917812	
1198	-1	0	0	N	2500	0	2	654	665	149	231	34	60396	653	n/a	18916	653	0	29817	653	n/a	1573	631	n/a	1917906	
1199	-1	0	0	N	2500	0	40	700	661	7	10	13	56152	699	n/a	740	691	0	2154	699	n/a	3789	699	n/a	1918312	
1200	-1	0	0	N	2500	0	40	915	685	6	7	9	49948	913	n/a	604	897	0	1412	913	n/a	2375	837	n/a	1918437	
1201	-1	0	0	N	2500	0	40	783	716	6	9	12	55520	781	n/a	780	775	0	2202	781	n/a	4146	781	n/a	1918484	
1202	-1	0	0	N	2500	0	2	823	605	123	191	30	53084	821	n/a	15076	821	0	23776	821	n/a	2949	726	n/a	1918531	
1203	-1	0	0	N	2500	0	40	770	675	6	7	9	51556	768	n/a	644	753	0	1327	768	n/a	2195	765	n/a	1918531	
1204	-1	0	0	N	2500	0	1	159	96	0	0	0	29868	157	n/a	68	135	0	91	157	n/a	166	130	n/a	1918703	
1205	-1	0	0	N	2500	0	1	164	100	0	0	0	29712	162	n/a	60	117	0	108	157	n/a	79	76	n/a	1918812	
1206	-1	0	0	N	2500	0	40	578	634	7	7	10	60884	577	n/a	1152	574	0	1214	577	n/a	2313	577	n/a	1918843	
1207	-1	0	0	N	2500	0	40	445	526	5	6	9	61880	444	n/a	764	440	0	1362	444	n/a	2631	440	n/a	1918859	
1208	-1	0	0	N	2500	0	40	700	709	7	6	7	55848	699	n/a	776	689	0	746	699	n/a	1103	699	n/a	1918937	
1209	-1	0	0	N	2500	0	2	869	812	144	223	33	54176	867	n/a	16000	867	0	24408	867	n/a	2211	747	n/a	1919015	
1210	-1	0	0	N	2500	0	40	426	510	4	8	10	59776	425	n/a	652	425	0	1766	425	n/a	2930	425	n/a	1919031	
1211	-1	0	0	N	2500	0	1	186	70	0	0	0	18864	184	n/a	260	184	0	234	184	n/a	314	176	n/a	1919062	
1212	-1	0	0	N	2500	0	40	645	530	4	8	11	52800	644	n/a	852	635	0	1953	644	n/a	3824	641	n/a	1919062	
1213	-1	0	0	N	2500	0	40	884	867	8	9	11	58600	882	n/a	744	875	0	1619	881	n/a	3674	877	n/a	1919140	
1214	-1	0	0	N	2500	0	40	812	555	5	5	6	42336	810	n/a	556	808	0	1000	809	n/a	1709	798	n/a	1919218	
1215	-1	0	0	N	2500	0	1	168	104	0	0	0	30652	166	n/a	92	151	0	107	164	n/a	87	119	n/a	1919343	
1216	-1	0	0	N	2500	0	40	756	597	6	10	12	48116	754	n/a	792	749	0	2644	754	n/a	4109	752	n/a	1919437	
1217	-1	0	0	N	2500	0	2	462	453	136	212	32	56928	461	n/a	21484	461	0	33199	461	n/a	1849	446	n/a	1919546	
1218	-1	0	0	N	2500	0	2	542	651	149	230	33	61336	541	n/a	17692	541	0	27015	541	n/a	2257	487	n/a	1919890	
1219	-1	0	0	N	2500	0	40	921	651	6	7	9	43380	919	n/a	664	917	0	1464	918	n/a	2792	887	n/a	1920109	
1220	-1	0	0	N	2500	0	40	835	660	5	8	9	51092	833	n/a	560	833	0	1822	833	n/a	3075	817	n/a	1920234	
1221	-1	0	0	N	2500	0	40	420	479	5	8	10	58608	419	n/a	1000	419	0	1767	419	n/a	2833	419	n/a	1920281	
1222	-1	0	0	N	2500	0	40	793	697	7	8	11	49876	791	n/a	812	786	0	1445	791	n/a	2431	787	n/a	1920312	
1223	-1	0	0	N	2500	0	40	810	739	7	8	10	53376	808	n/a	780	805	0	1642	808	n/a	3382	793	n/a	1920359	
1224	-1	0	0	N	2500	0	40	602	584	7	9	12	51488	601	n/a	912	601	0	2270	601	n/a	4520	599	n/a	1920359	
1225	-1	0	0	N	2500	0	40	704	596	6	5	6	59208	703	n/a	980	702	0	1103	703	n/a	1736	695	n/a	1920390	
1226	-1	0	0	N	2500	0	40	717	713	7	8	11	60212	716	n/a	692	703	0	1194	716	n/a	2107	716	n/a	1920484	
1227	-1	0	0	N	2500	0	40	478	597	5	6	7	65096	477	n/a	732	464	0	1111	477	n/a	1731	472	n/a	1920500	
1228	-1	0	0	N	2500	0	40	762	780	7	8	10	54764	760	n/a	728	760	0	1428	760	n/a	3226	757	n/a	1920609	
1229	-1	0	0	N	2500	0	40	848	822	7	8	11	55688	846	n/a	584	840	0	1185	846	n/a	2237	844	n/a	1920703	
1230	-1	0	0	N	2500	0	40	812	609	5	6	9	57436	810	n/a	528	790	0	1770	810	n/a	2889	796	n/a	1920843	
1231	-1	0	0	N	2500	0	40	988	873	7	9	11	50372	986	n/a	592	981	0	1402	985	n/a	2454	976	n/a	1921015	
1232	-1	0	0	N	2500	0	40	736	656	6	6	8	51896	735	n/a	708	731	0	1492	735	n/a	2525	725	n/a	1921031	
1233	-1	0	0	N	2500	0	1	156	114	0	0	0	40628	154	n/a	100	149	0	127	154	n/a	108	121	n/a	1921109	
1234	-1	0	0	N	2500	0	2	453	473	129	200	30	57652	452	n/a	20520	452	0	31237	452	n/a	1565	435	n/a	1921187	
1235	-1	0	0	N	2500	0	40	752	640	5	9	13	61180	751	n/a	676	751	0	2347	751	n/a	3370	751	n/a	1921203	
1236	-1	0	0	N	2500	0	40	959	710	6	7	8	43608	957	n/a	520	943	0	965	953	n/a	1770	945	n/a	1921250	
1237	-1	0	0	N	2500	0	40	824	630	6	7	8	43176	822	n/a	576	810	0	998	822	n/a	1622	810	n/a	1921343	
1238	-1	0	0	N	2500	0	40	844	695	6	6	8	49672	842	n/a	568	842	0	1313	841	n/a	2276	837	n/a	1921421	
1239	-1	0	0	N	2500	0	40	491	593	5	7	8	65316	490	n/a	972	466	0	1285	490	n/a	1642	484	n/a	1921453	
1240	-1	0	0	N	2500	0	40	864	781	7	7	9	49456	862	n/a	540	849	0	994	855	n/a	1642	862	n/a	1921468	
1241	-1	0	0	N	2500	0	40	403	404	6	8	11	48416	402	n/a	892	401	0	2079	402	n/a	3447	402	n/a	1921765	
1242	-1	0	0	N	2500	0	40	772	711	7	9	11	54040	770	n/a	796	756	0	1636	770	n/a	2844	759	n/a	1921781	
1243	-1	0	0	N	2500	0	40	572	617	6	6	8	65532	571	n/a	1060	560	0	1283	571	n/a	1769	565	n/a	1921843	
1244	-1	0	0	N	2500	0	2	676	693	154	235	35	57752	675	n/a	18236	675	0	28271	675	n/a	1533	658	n/a	1921890	
1245	-1	0	0	N	2500	0	40	939	823	8	9	11	54928	937	n/a	708	922	0	1442	936	n/a	2919	927	n/a	1921968	
1246	-1	0	0	N	2500	0	40	445	500	6	7	10	64196	444	n/a	924	443	0	1585	444	n/a	2910	444	n/a	1922031	
